,age,income,class,response,segment,events
2046,16,155.04956596569684,0,0,0,5
2047,51,77.81166621596539,1,0,1,3
2048,63,142.33313297785725,0,1,1,3
2049,50,69.4151496732276,0,0,0,4
2050,62,183.13460247631983,1,1,2,2
2051,52,120.22897708629826,1,1,2,1
2052,36,132.25900059632323,0,1,1,3
2053,47,126.96038269329111,0,0,0,2
2054,49,198.4595539206766,1,0,1,1
2055,66,309.15607780120916,2,0,1,5
2056,28,148.28288405468373,0,1,1,4
2057,47,73.53312615932057,0,1,1,3
2058,38,97.110115058579,0,0,0,3
2059,54,63.92864715393601,0,0,0,3
2060,29,142.4290068149365,0,0,0,3
2061,52,176.8614475353303,2,0,1,6
2062,18,23.955074474788216,0,1,1,6
2063,17,53.773951869657544,0,0,0,2
2064,16,61.19811590877178,0,0,0,3
2065,17,67.70240826307611,0,0,0,4
2066,62,178.40933635301423,1,0,1,1
2067,71,120.62294148846476,0,0,0,1
2068,19,31.071976596064836,0,0,0,5
2069,42,155.75513062929912,1,0,1,1
2070,71,86.14310266251586,0,0,0,1
2071,46,217.96794661104647,1,0,1,1
2072,49,144.36601812579966,0,1,1,2
2073,71,128.25725239191576,0,1,1,3
2074,54,144.28324074740192,1,0,1,2
2075,59,98.83653709450915,1,0,1,5
2076,51,102.36014045453216,1,0,1,2
2077,49,153.65450981232254,1,1,2,2
2078,17,160.9909301114737,0,1,1,5
2079,36,118.21276120518115,0,1,1,3
2080,53,212.3767140789996,2,0,1,2
2081,53,228.20123941583992,2,1,2,4
2082,29,49.94649816393339,0,1,1,3
2083,50,128.49202940703117,1,1,2,5
2084,31,82.03596980586849,0,1,1,2
2085,55,153.15864240535532,2,0,1,3
2086,53,116.4005858283456,1,0,1,5
2087,46,259.4679161630547,2,0,1,3
2088,35,142.26251249345816,0,0,0,3
2089,26,37.27278164153368,0,1,1,3
2090,45,113.03391138125292,0,1,1,1
2091,29,53.46594077277978,0,1,1,2
2092,45,69.2947792960406,0,1,1,6
2093,23,101.35866930224073,0,1,1,4
2094,64,150.98551485229947,1,0,1,3
2095,32,128.20206695127206,0,0,0,3
2096,35,126.89272008529902,0,0,0,6
2097,58,114.03970454469462,1,0,1,2
2098,32,37.46998677732918,0,1,1,4
2099,34,76.24208065695056,0,1,1,2
2100,72,194.0146657886417,1,0,1,4
2101,33,171.03045417360613,1,0,1,5
2102,67,80.95297726679587,0,0,0,0
2103,51,86.77451353851653,1,0,1,6
2104,68,207.00114977149622,2,1,2,4
2105,46,71.24713365505431,0,0,0,5
2106,59,168.1908951248013,2,0,1,0
2107,33,57.156512314580304,0,1,1,1
2108,32,290.99609922233935,2,0,1,2
2109,49,76.75484854765249,0,0,0,1
2110,16,96.97101078523718,0,0,0,3
2111,62,191.6629535670497,1,0,1,6
2112,46,73.38284704211937,0,0,0,2
2113,59,65.43181214022624,0,0,0,6
2114,67,192.90283580062427,1,0,1,5
2115,46,67.07244644147336,0,0,0,1
2116,19,125.12431416352098,0,1,1,5
2117,65,149.705356159095,0,1,1,3
2118,67,164.96119991039728,1,0,1,2
2119,53,120.56402229020969,1,0,1,6
2120,67,172.81815205404172,1,0,1,4
2121,59,228.21571347549016,2,1,2,5
2122,69,181.62360963498452,1,0,1,2
2123,60,81.35477346855782,0,1,1,5
2124,74,184.10585346821435,1,0,1,2
2125,62,171.4393619631689,1,0,1,1
2126,50,264.01247241592023,2,1,2,2
2127,16,147.15719805873712,0,1,1,5
2128,20,181.40047018676105,0,0,0,5
2129,25,200.89305905068412,1,1,2,3
2130,35,97.64146130964333,0,0,0,5
2131,25,67.74665076767245,0,1,1,3
2132,60,79.55711968304297,0,0,0,4
2133,34,96.93775447389238,0,1,1,5
2134,53,127.98135745459969,1,1,2,4
2135,32,111.23311599337134,0,1,1,3
2136,19,70.36613609539319,0,0,0,3
2137,72,103.44695668493826,0,0,0,2
2138,66,180.84899611366228,1,1,2,2
2139,73,144.3684779589726,0,1,1,3
2140,38,255.81755149991585,2,1,2,2
2141,73,191.3490086303578,1,1,2,5
2142,17,47.394090058366885,0,1,1,2
2143,54,133.6983583737111,1,0,1,4
2144,62,182.45289747261728,1,0,1,5
2145,49,80.32522871536125,0,0,0,5
2146,66,100.5576084602042,0,1,1,5
2147,32,123.64007928033936,0,1,1,3
2148,55,184.42090200550285,2,1,2,6
2149,22,155.20851608660112,0,1,1,4
2150,43,182.95965885549114,1,0,1,5
2151,49,104.11603250228788,0,0,0,1
2152,42,103.902126099772,0,1,1,5
2153,39,120.55466477182009,0,0,0,4
2154,59,105.3535973506931,1,0,1,4
2155,50,155.9014598179523,2,1,2,2
2156,42,42.23030583757232,0,1,1,4
2157,50,281.5693911598893,2,1,2,6
2158,43,106.68268962065434,0,1,1,5
2159,48,161.51702510164543,1,0,1,1
2160,28,111.00770580037086,0,0,0,2
2161,19,48.2253155408617,0,0,0,2
2162,74,108.38727622426673,0,0,0,2
2163,38,53.598859093243654,0,1,1,4
2164,43,77.42567802439362,0,1,1,5
2165,60,114.29186830721599,0,1,1,4
2166,72,76.95019940643141,0,0,0,4
2167,36,148.04880539098517,0,0,0,2
2168,16,101.77820187090946,0,1,1,3
2169,63,296.1872061568173,2,0,1,6
2170,33,231.01417482682913,1,0,1,5
2171,18,121.55394754900364,0,1,1,3
2172,66,101.20320211961172,0,1,1,4
2173,23,169.93013403194115,0,0,0,2
2174,65,91.18673246364085,0,1,1,3
2175,54,104.10150424440326,1,0,1,2
2176,70,210.53060530182773,2,1,2,2
2177,48,132.6631076807918,0,0,0,2
2178,72,90.43863140283801,0,1,1,0
2179,67,210.25948468451537,2,1,2,4
2180,44,227.45481961856396,1,1,2,2
2181,52,75.11468585173785,1,1,2,2
2182,73,87.36272334164104,0,1,1,3
2183,32,76.04630193723911,0,0,0,5
2184,30,52.79909866829886,0,1,1,1
2185,61,170.4911145234495,1,0,1,2
2186,49,149.52997727914956,0,0,0,5
2187,56,100.92492171512481,1,1,2,3
2188,61,245.8455467104129,2,1,2,5
2189,27,85.2964306907754,0,0,0,1
2190,21,48.92601997350575,0,1,1,5
2191,63,75.85309083471174,0,1,1,2
2192,65,129.8217034097791,0,0,0,5
2193,25,144.6146876893313,0,0,0,5
2194,73,149.3041963464408,0,1,1,3
2195,36,46.17018099820835,0,0,0,2
2196,65,126.09924972677632,0,0,0,5
2197,37,58.34900885419476,0,1,1,4
2198,32,98.90096537597172,0,1,1,5
2199,30,295.4684773700531,2,1,2,5
2200,49,111.25300202335842,0,0,0,5
2201,52,164.68286517289567,2,1,2,3
2202,20,35.18828168383714,0,0,0,3
2203,29,66.32255844796458,0,1,1,2
2204,70,103.73409723342287,0,0,0,3
2205,54,227.77786180166134,2,0,1,3
2206,21,32.15346522186641,0,1,1,3
2207,32,104.62836581929993,0,0,0,3
2208,46,263.36904385048655,2,0,1,1
2209,47,59.335425675256516,0,0,0,5
2210,58,82.96863917714515,1,1,2,2
2211,47,114.03702764202305,0,0,0,4
2212,35,116.11973290886955,0,1,1,5
2213,70,87.34871548283274,0,1,1,1
2214,24,24.994612827617928,0,0,0,2
2215,32,67.94818159756244,0,1,1,5
2216,66,83.87214405686058,0,1,1,3
2217,19,100.13263381874305,0,0,0,2
2218,56,232.26544999004508,2,1,2,2
2219,28,257.4985307915449,1,0,1,5
2220,63,224.93242168380144,2,1,2,4
2221,40,182.4377100794504,1,0,1,6
2222,47,140.69213141652506,0,1,1,4
2223,71,91.89224746885782,0,0,0,2
2224,72,185.01553706557968,1,0,1,6
2225,34,152.3872153016315,1,1,2,5
2226,54,195.01444124422096,2,0,1,5
2227,53,90.05408934645745,1,0,1,0
2228,22,29.10406265298839,0,0,0,2
2229,61,214.74480716310836,2,0,1,1
2230,39,46.66664475469952,0,0,0,2
2231,31,231.5915203856844,1,0,1,5
2232,66,246.71861229265315,2,1,2,2
2233,53,109.23692343203007,1,1,2,5
2234,41,126.48867665666364,0,1,1,5
2235,21,192.52139023672953,0,1,1,1
2236,27,163.46539980685012,0,1,1,4
2237,56,86.69227099319978,1,1,2,1
2238,33,46.113961402925725,0,1,1,5
2239,53,146.382222731715,1,0,1,1
2240,51,179.8130753220463,2,0,1,2
2241,20,25.368330813891347,0,1,1,5
2242,29,121.60801699211278,0,0,0,6
2243,64,141.14298177287714,0,0,0,6
2244,40,60.38067218005098,0,0,0,1
2245,38,298.4036957619187,2,0,1,6
2246,28,125.08105093965408,0,0,0,1
2247,65,81.4032018044346,0,1,1,3
2248,25,113.98218037822976,0,1,1,2
2249,16,186.85144954040499,0,0,0,5
2250,64,82.12784128078815,0,1,1,6
2251,59,67.29143555999735,0,1,1,2
2252,36,149.88789017058502,0,0,0,4
2253,72,83.73482355925528,0,1,1,0
2254,23,28.006033766286688,0,1,1,5
2255,58,113.34103062968242,1,1,2,5
2256,53,217.07612186482532,2,1,2,5
2257,22,165.2710383259195,0,1,1,1
2258,48,130.60580149709284,0,0,0,1
2259,44,165.14085371145475,1,1,2,6
2260,28,103.29076910812807,0,1,1,6
2261,67,68.70728272012674,0,1,1,3
2262,52,162.86460351369018,2,0,1,1
2263,29,43.03956766766052,0,1,1,2
2264,42,63.6655657849404,0,1,1,2
2265,63,155.40154968586324,1,0,1,2
2266,47,75.2942172149943,0,0,0,3
2267,21,120.23500054558698,0,0,0,3
2268,59,114.6188261401984,1,0,1,5
2269,28,63.21985785546354,0,1,1,1
2270,38,152.28007815518836,1,1,2,6
2271,64,101.40236006929334,0,0,0,3
2272,71,104.09561618905434,0,1,1,3
2273,23,29.445389589785794,0,1,1,3
2274,70,93.57974562493948,0,1,1,2
2275,49,192.5866325436813,1,1,2,3
2276,41,196.06109307060012,1,0,1,3
2277,69,191.4779571270564,1,0,1,6
2278,55,168.04412451875993,2,1,2,1
2279,23,88.49442516527932,0,1,1,6
2280,22,120.47082370792089,0,0,0,5
2281,38,144.9268367838165,0,0,0,5
2282,27,103.96181605664586,0,1,1,5
2283,30,118.43137468075699,0,1,1,5
2284,64,74.40536503834565,0,0,0,3
2285,34,99.04678641925153,0,0,0,5
2286,23,80.55761009222036,0,1,1,2
2287,48,138.54587149630493,0,1,1,1
2288,48,340.5883176152001,2,0,1,5
2289,65,151.7174502610687,1,0,1,3
2290,19,302.6853443754994,2,1,2,5
2291,48,163.77637378985855,1,0,1,2
2292,44,61.97391012091643,0,0,0,0
2293,60,94.97605737007882,0,1,1,3
2294,21,100.5848767371927,0,0,0,1
2295,39,354.0152103798209,2,0,1,5
2296,60,154.68881615715193,1,1,2,1
2297,62,70.42655539847233,0,0,0,1
2298,42,77.20910097245337,0,1,1,0
2299,67,168.8391102527879,1,1,2,6
2300,31,264.47446361124383,2,0,1,1
2301,44,70.24007234603195,0,0,0,2
2302,69,118.40037902649276,0,1,1,2
2303,23,78.64186752074016,0,1,1,5
2304,70,84.66925493318202,0,1,1,1
2305,38,133.25220594309502,0,0,0,1
2306,46,208.39028289958858,1,0,1,5
2307,25,70.16604536660638,0,0,0,5
2308,28,122.47409880864596,0,1,1,4
2309,25,34.749019711087,0,0,0,5
2310,40,71.57068360594667,0,1,1,5
2311,27,156.42253177769967,0,0,0,3
2312,64,235.5670750150043,2,0,1,4
2313,45,213.06040115622585,1,1,2,1
2314,71,109.17232921479591,0,1,1,2
2315,40,135.17325504452964,0,1,1,2
2316,64,97.3713984965328,0,1,1,1
2317,63,256.6973295243375,2,1,2,4
2318,51,54.60230500834061,0,1,1,3
2319,26,75.87954532337653,0,0,0,3
2320,58,127.88964591245659,1,0,1,0
2321,26,138.44890300125974,0,0,0,3
2322,49,145.2770800936392,0,1,1,3
2323,58,82.89363088685784,1,0,1,3
2324,19,110.64601172046949,0,0,0,5
2325,29,173.51367473206847,0,0,0,3
2326,48,113.51611202626857,0,0,0,1
2327,56,65.84794052300313,0,0,0,1
2328,64,228.89503910856817,2,1,2,2
2329,61,78.21831595832799,0,1,1,5
2330,72,171.44715277801632,1,1,2,5
2331,58,107.5754140747371,1,1,2,2
2332,52,91.51619096002645,1,0,1,1
2333,22,118.55486042566085,0,1,1,3
2334,41,55.85304875908594,0,0,0,3
2335,54,125.99725449354632,1,0,1,3
2336,44,253.39300798765768,2,0,1,6
2337,18,89.69982292751318,0,1,1,5
2338,33,61.0072518778314,0,1,1,3
2339,71,136.65297471027037,0,0,0,3
2340,59,69.88419110198349,0,0,0,0
2341,17,52.30736167750937,0,0,0,5
2342,34,100.4752127688958,0,0,0,4
2343,33,59.127322353085184,0,1,1,4
2344,32,70.79888775857447,0,0,0,3
2345,17,37.16707642000835,0,0,0,3
2346,21,81.84608248411767,0,0,0,0
2347,60,257.5562081847926,2,0,1,3
2348,64,112.87529441918407,0,0,0,5
2349,64,71.07418728430795,0,0,0,4
2350,17,23.730084740552297,0,0,0,1
2351,22,337.23562851332474,2,0,1,5
2352,52,76.31369701553805,1,1,2,2
2353,71,93.20208899808557,0,0,0,4
2354,23,93.89360138744607,0,1,1,4
2355,41,49.5348691374561,0,0,0,5
2356,37,237.5909147205362,1,0,1,1
2357,39,143.73313729519467,0,0,0,1
2358,46,148.1156523680758,0,0,0,3
2359,28,70.89033959823793,0,1,1,3
2360,51,189.99375913156075,2,1,2,1
2361,23,249.319992952811,1,1,2,0
2362,52,100.1819821150937,1,0,1,1
2363,33,134.3719673252329,0,0,0,4
2364,32,251.4802055588591,2,0,1,2
2365,61,227.10492717649635,2,0,1,5
2366,16,118.25747040433895,0,1,1,3
2367,20,38.09071690620428,0,0,0,3
2368,59,150.18964572216618,2,1,2,1
2369,39,92.71156723076236,0,0,0,4
2370,22,22.33028860992265,0,1,1,5
2371,46,114.71809471367112,0,0,0,5
2372,55,82.98740327472746,1,1,2,4
2373,36,48.893028422368765,0,1,1,5
2374,33,60.70403379357232,0,1,1,0
2375,18,110.99610737249584,0,1,1,4
2376,74,144.51276898146673,0,1,1,1
2377,44,49.79921404219402,0,1,1,6
2378,29,199.56798362978486,0,1,1,2
2379,26,130.4835580398988,0,1,1,2
2380,35,121.75267049955667,0,0,0,5
2381,18,27.83279511686996,0,0,0,2
2382,60,81.90655907040374,0,0,0,3
2383,18,53.54094043364476,0,1,1,3
2384,73,212.47165505093824,2,0,1,0
2385,29,113.2547174155224,0,1,1,3
2386,46,260.00046673852137,2,1,2,2
2387,40,114.51248190868233,0,0,0,5
2388,26,42.24020289751261,0,1,1,3
2389,55,72.55487673437747,0,0,0,4
2390,64,224.35628791154866,2,1,2,1
2391,49,59.05290160985109,0,1,1,5
2392,57,284.42658231888925,2,0,1,5
2393,70,102.55300785505051,0,0,0,6
2394,54,115.5616036035556,1,1,2,4
2395,36,67.95578168379882,0,0,0,1
2396,55,269.9265990891563,2,0,1,4
2397,47,93.35082858063997,0,0,0,5
2398,39,75.41622480396592,0,1,1,1
2399,58,77.86152493147931,1,1,2,1
2400,36,67.16091180583398,0,0,0,5
2401,47,106.86174647606674,0,0,0,1
2402,19,122.29191171242601,0,1,1,3
2403,38,145.58267977277555,0,1,1,4
2404,44,202.2243658289966,1,0,1,4
2405,49,52.16695415064548,0,0,0,2
2406,34,35.41746658726287,0,0,0,0
2407,53,200.2616973753089,2,1,2,1
2408,23,92.61336165022033,0,1,1,2
2409,35,48.204761896969124,0,0,0,5
2410,39,78.3504626189559,0,0,0,4
2411,33,62.434578930043784,0,1,1,1
2412,63,118.30246570753121,0,0,0,4
2413,74,174.0371323697754,1,0,1,4
2414,64,104.1505225911271,0,0,0,5
2415,73,108.81872160167424,0,1,1,6
2416,59,103.08782449415028,1,0,1,0
2417,25,196.03921509557296,0,0,0,5
2418,57,60.26281332809114,0,0,0,1
2419,43,43.06452961736969,0,1,1,2
2420,56,84.80146248260067,1,1,2,2
2421,67,91.40259094554168,0,0,0,5
2422,60,91.85961885000893,0,0,0,0
2423,54,117.87628176271959,1,1,2,4
2424,40,142.36536350976823,0,1,1,1
2425,55,242.95775185458763,2,0,1,2
2426,36,191.97643507254895,1,0,1,1
2427,70,217.97120349760053,2,0,1,2
2428,24,157.73690874207756,0,1,1,3
2429,42,49.6234188552814,0,0,0,3
2430,67,201.72305126878172,2,1,2,0
2431,29,78.78985277009726,0,1,1,1
2432,38,212.16622620708765,1,1,2,3
2433,73,147.01183954311756,0,0,0,4
2434,30,143.61390577584177,0,1,1,6
2435,39,177.55109336125363,1,0,1,3
2436,34,168.3782611954041,1,1,2,4
2437,53,128.21124269968294,1,1,2,3
2438,17,40.9921059632418,0,1,1,1
2439,64,214.7647709369946,2,0,1,4
2440,30,87.42089071136003,0,1,1,6
2441,60,90.16771129636854,0,0,0,1
2442,69,145.88587027129174,0,0,0,4
2443,40,184.41051742599163,1,0,1,5
2444,73,171.26253719558846,1,1,2,1
2445,57,70.69285782607126,0,0,0,6
2446,65,159.6003873219517,1,0,1,1
2447,65,175.02168890620203,1,1,2,6
2448,58,152.75919055113576,2,1,2,3
2449,35,95.54215689211586,0,1,1,2
2450,28,76.85353187042533,0,0,0,5
2451,43,64.59717027126405,0,1,1,5
2452,65,84.01309548457192,0,1,1,4
2453,16,54.21651595636715,0,0,0,5
2454,28,196.11871106618196,0,0,0,2
2455,51,219.65978110631227,2,0,1,2
2456,67,102.62878504526674,0,1,1,3
2457,71,180.54227085227726,1,0,1,2
2458,46,184.79537787557263,1,1,2,3
2459,69,113.58301012481743,0,1,1,6
2460,48,78.23331391124565,0,1,1,3
2461,22,92.04588055656595,0,1,1,2
2462,31,52.07087321225313,0,0,0,5
2463,19,127.64606988634674,0,1,1,6
2464,40,45.86214752575798,0,0,0,0
2465,58,155.16146904264178,2,1,2,3
2466,42,236.965598753269,1,1,2,2
2467,33,66.78459771318015,0,0,0,1
2468,71,238.0258065146039,2,1,2,5
2469,54,128.66704313973642,1,1,2,5
2470,45,314.0681608178372,2,1,2,1
2471,62,77.22626769123501,0,0,0,3
2472,49,54.31659567210289,0,1,1,6
2473,23,71.75985973033198,0,1,1,4
2474,51,177.80989793093562,2,0,1,2
2475,73,261.0597154827623,2,0,1,5
2476,28,99.84040622171892,0,0,0,2
2477,38,78.97146725958487,0,1,1,4
2478,29,119.43150976116974,0,1,1,3
2479,49,91.39898321412097,0,1,1,1
2480,50,116.1630998724492,1,0,1,6
2481,61,173.76980944130554,1,1,2,3
2482,63,69.81198362301289,0,0,0,4
2483,59,82.92473898417997,1,1,2,5
2484,69,134.16063623901837,0,1,1,5
2485,72,96.50900555146129,0,0,0,6
2486,72,256.95281115866067,2,1,2,6
2487,68,191.7868611967978,1,0,1,4
2488,21,63.43680702232275,0,0,0,1
2489,46,304.0544765415113,2,1,2,6
2490,69,172.31891739122025,1,0,1,5
2491,60,136.93123593905347,0,1,1,3
2492,45,83.92099689039097,0,0,0,1
2493,40,42.65536782776594,0,1,1,5
2494,37,126.4783409073134,0,0,0,0
2495,20,55.41080289129765,0,0,0,3
2496,65,127.12362898982622,0,1,1,5
2497,17,60.281792480086466,0,1,1,6
2498,26,75.37548492175371,0,0,0,5
2499,33,117.00846554066361,0,1,1,3
2500,66,88.98468995251123,0,1,1,4
2501,40,92.84313119294669,0,0,0,3
2502,30,175.96451836761952,1,0,1,2
2503,59,171.08095833875717,2,0,1,6
2504,34,146.18175534229474,0,1,1,3
2505,42,73.43290405360827,0,0,0,2
2506,17,144.15442447598798,0,0,0,5
2507,26,106.09923542242372,0,1,1,1
2508,54,240.43986718837866,2,0,1,1
2509,23,250.1258177430211,1,1,2,6
2510,39,191.92316659205707,1,1,2,1
2511,63,159.69854382772024,1,1,2,3
2512,22,227.4074209286418,1,0,1,0
2513,69,281.3460069141278,2,0,1,4
2514,70,206.61878828544172,2,0,1,4
2515,39,45.58546881421291,0,0,0,1
2516,16,64.89095400027612,0,0,0,3
2517,28,95.12588918569963,0,1,1,5
2518,16,112.94361196043839,0,0,0,5
2519,56,79.93779486035615,1,1,2,3
2520,26,60.556041063616476,0,1,1,2
2521,28,33.93700894922428,0,1,1,4
2522,39,144.19540823409562,0,1,1,2
2523,68,149.31271174198457,0,1,1,2
2524,23,114.00291145868908,0,0,0,5
2525,74,195.50884649912058,1,1,2,0
2526,48,254.90617348588597,2,0,1,3
2527,37,112.01111806025536,0,0,0,3
2528,51,233.60953674638753,2,1,2,5
2529,21,282.2869363423449,1,1,2,3
2530,23,209.8018580931868,1,1,2,2
2531,51,58.6942099259578,0,1,1,1
2532,58,151.32618063958967,2,0,1,4
2533,68,118.76793378033128,0,0,0,2
2534,54,63.475882107814684,0,0,0,3
2535,33,278.7868111530644,2,0,1,1
2536,41,135.6802252747063,0,0,0,1
2537,25,38.523187372061386,0,0,0,5
2538,73,159.3267725818701,1,0,1,2
2539,39,91.09847052449511,0,1,1,5
2540,69,144.28825728022835,0,0,0,2
2541,68,90.39611059568064,0,0,0,6
2542,26,29.83520564561022,0,1,1,5
2543,54,68.0752936952444,0,0,0,3
2544,40,147.38703867775507,0,1,1,6
2545,21,225.97761671748634,1,0,1,3
2546,28,126.15522757424732,0,1,1,5
2547,49,58.30252043831188,0,0,0,5
2548,52,221.61929949292752,2,1,2,5
2549,51,64.64659143442228,0,0,0,5
2550,18,44.26722314776499,0,1,1,6
2551,60,131.94443225381139,0,0,0,4
2552,39,159.09073492445467,1,1,2,3
2553,18,157.6982885165495,0,0,0,3
2554,56,56.540094973892074,0,1,1,2
2555,53,192.63347297267939,2,1,2,3
2556,61,102.76292378699392,0,1,1,4
2557,66,253.58988648952155,2,0,1,0
2558,59,63.78769504232032,0,0,0,4
2559,41,109.70223177722436,0,0,0,1
2560,56,300.2707830581846,2,0,1,2
2561,29,100.95811509246691,0,1,1,1
2562,45,54.01554208948872,0,1,1,4
2563,22,193.91519271704016,0,0,0,1
2564,40,76.92462200356894,0,1,1,1
2565,53,66.74883316764193,0,1,1,5
2566,33,63.26390363777248,0,1,1,5
2567,60,80.90671980677766,0,0,0,6
2568,17,102.69615162531163,0,0,0,2
2569,34,44.735360022278584,0,1,1,5
2570,34,176.42237042211485,1,1,2,3
2571,22,232.7485949324972,1,1,2,2
2572,63,173.27694713188197,1,1,2,5
2573,19,68.1054455425087,0,1,1,5
2574,22,117.61342514854472,0,1,1,2
2575,50,206.83851961721183,2,0,1,4
2576,32,86.64850683150075,0,0,0,5
2577,28,87.06570896396497,0,0,0,0
2578,62,86.86098418082244,0,1,1,5
2579,65,244.50033882647514,2,1,2,5
2580,28,147.40337290360264,0,0,0,2
2581,61,74.79201784283016,0,1,1,4
2582,46,80.94825155907891,0,1,1,6
2583,40,248.10503992680125,1,1,2,1
2584,53,130.2052578084282,1,1,2,5
2585,51,70.94374763516,0,0,0,5
2586,27,83.23787352415675,0,1,1,1
2587,21,96.78085306009149,0,1,1,0
2588,59,67.56047363470984,0,0,0,5
2589,49,96.94749229017634,0,1,1,2
2590,65,153.67055298200944,1,1,2,3
2591,51,121.93477858968163,1,0,1,4
2592,35,122.58008872495657,0,1,1,6
2593,66,109.79560397267835,0,1,1,3
2594,46,88.06825557018973,0,0,0,4
2595,50,145.3890575101632,1,1,2,2
2596,70,211.76938330659166,2,1,2,3
2597,68,238.5829252046092,2,0,1,6
2598,37,56.643239091394946,0,1,1,4
2599,41,105.17873047176352,0,0,0,5
2600,70,297.9116357792728,2,1,2,1
2601,23,83.2542735031326,0,1,1,3
2602,63,88.61617286010598,0,0,0,1
2603,21,56.57222963831698,0,1,1,4
2604,65,163.75965918300415,1,0,1,2
2605,60,158.0960654151647,1,0,1,2
2606,21,212.56999165621667,1,1,2,4
2607,47,94.03177525214521,0,1,1,6
2608,69,104.05103024195438,0,0,0,2
2609,29,154.96239520056844,0,1,1,5
2610,54,92.25524828446564,1,1,2,1
2611,65,146.03163082644846,0,1,1,5
2612,20,188.13255359126993,0,1,1,2
2613,21,37.51796724545203,0,1,1,2
2614,55,179.46193970699966,2,1,2,4
2615,65,189.3127812339837,1,1,2,5
2616,49,192.77676463687985,1,1,2,4
2617,56,67.44022992538999,0,0,0,4
2618,47,82.44184266688315,0,0,0,1
2619,40,62.0124333938158,0,1,1,3
2620,69,92.7596372520637,0,0,0,2
2621,58,102.75078181363617,1,0,1,2
2622,43,115.35525745117727,0,0,0,1
2623,24,199.16339909838356,0,0,0,4
2624,68,94.89008566289354,0,0,0,3
2625,61,80.09321073527367,0,1,1,5
2626,72,79.03792445945903,0,1,1,5
2627,64,168.00841071922292,1,1,2,5
2628,32,72.6243448030638,0,0,0,6
2629,50,216.80814424724267,2,0,1,4
2630,22,124.94049522573704,0,1,1,3
2631,39,105.26853375751006,0,1,1,4
2632,19,71.736001238612,0,1,1,5
2633,34,43.55562318971596,0,1,1,3
2634,73,153.82218742080636,1,1,2,3
2635,33,225.8923539665603,1,1,2,4
2636,50,120.83778535883525,1,0,1,6
2637,19,25.283505527269114,0,1,1,5
2638,47,194.6435674965846,1,1,2,1
2639,16,167.38748146494524,0,1,1,1
2640,60,134.45746686302414,0,0,0,0
2641,46,75.57049790556856,0,0,0,5
2642,41,81.09718080686753,0,1,1,4
2643,36,139.1838563173486,0,0,0,6
2644,35,168.70062691630693,1,0,1,2
2645,30,140.01531760728565,0,0,0,1
2646,60,126.39917141195666,0,0,0,4
2647,48,49.98555156409749,0,1,1,5
2648,68,123.47896732770384,0,0,0,4
2649,28,138.58245508388478,0,1,1,0
2650,24,262.6084330339335,1,0,1,4
2651,49,166.7553050292804,1,1,2,6
2652,33,42.01339469226062,0,0,0,4
2653,17,49.05309725261009,0,0,0,5
2654,62,66.84043706882741,0,0,0,4
2655,52,71.58447497775431,0,0,0,2
2656,64,97.51286851332807,0,0,0,2
2657,69,132.44177132044075,0,1,1,6
2658,69,70.36593268800797,0,1,1,5
2659,46,63.14883899678276,0,1,1,3
2660,21,148.6078044060332,0,1,1,4
2661,61,63.2398563138983,0,1,1,3
2662,48,112.2207022853466,0,0,0,1
2663,35,80.94001574419286,0,0,0,3
2664,17,62.31248959862168,0,1,1,3
2665,58,217.79003261170104,2,0,1,5
2666,51,197.27231325662808,2,1,2,2
2667,22,26.72688494367323,0,1,1,1
2668,33,37.11216857558445,0,0,0,2
2669,70,94.34675937263447,0,1,1,5
2670,51,119.69554352128628,1,0,1,3
2671,33,55.57148649750404,0,0,0,1
2672,25,57.18524192434633,0,0,0,4
2673,74,121.93814749645293,0,1,1,1
2674,66,180.11209537954744,1,1,2,6
2675,32,44.36206443759859,0,1,1,2
2676,63,150.85012434511287,1,0,1,4
2677,35,74.18961125761537,0,0,0,3
2678,24,76.61379876199175,0,1,1,2
2679,35,47.503181488274606,0,1,1,3
2680,44,89.17611521174837,0,0,0,1
2681,16,61.291691512931635,0,0,0,3
2682,40,113.50442896443488,0,0,0,3
2683,19,85.21829881464112,0,1,1,6
2684,69,161.39348071836275,1,0,1,3
2685,16,37.78833285679543,0,1,1,3
2686,74,150.14154134596487,1,0,1,0
2687,29,132.52729767613613,0,1,1,6
2688,71,134.71558125881296,0,0,0,4
2689,35,131.44350785055633,0,0,0,4
2690,57,135.1473190919146,1,1,2,2
2691,17,82.12932626024298,0,1,1,2
2692,72,138.9165511493035,0,0,0,1
2693,50,135.9063879861584,1,1,2,3
2694,21,179.46255980093812,0,0,0,5
2695,43,113.98383184071433,0,0,0,1
2696,46,131.19183155913515,0,0,0,5
2697,67,110.54330125212113,0,1,1,5
2698,74,163.61940375655524,1,0,1,4
2699,68,76.09078873742625,0,0,0,1
2700,49,180.39852662354974,1,0,1,3
2701,45,85.49460715506753,0,0,0,4
2702,62,108.3064926129763,0,1,1,3
2703,51,136.36886745701628,1,0,1,4
2704,33,88.56064531467115,0,1,1,4
2705,21,65.80538925122534,0,1,1,3
2706,46,159.76282800037015,1,0,1,2
2707,21,163.49050370938176,0,0,0,1
2708,21,64.60956948139248,0,0,0,3
2709,46,78.04834860221257,0,0,0,5
2710,32,222.94237724737528,1,0,1,5
2711,21,90.4475024416097,0,1,1,2
